0.32304	-0.02919
0.73960	0.00203
1.17744	-0.00467
1.61528	-0.01781
2.05312	-0.01538
2.49096	-0.01268
2.92880	-0.01228
3.36664	0.00005
3.80448	0.01129
4.24232	-0.00370
4.68017	0.00862
5.11801	0.00529
5.55585	0.01120
5.99369	0.02671
6.43153	0.02601
6.86937	0.02029
7.30721	0.01663
7.74505	0.01873
8.18289	0.01882
8.62073	0.03266
9.05858	0.05409
9.49642	0.07633
9.93426	0.10715
10.34114	0.13070
10.80994	0.17826
11.24778	0.18241
11.68562	0.15044
12.12346	0.11252
12.56130	0.09852
12.99915	0.10528
13.44583	0.12764
13.86510	0.17138
14.31267	0.23648
14.64573	0.30462
14.96248	0.37357
15.32457	0.44885
15.66736	0.52483
16.12595	0.53643
16.45322	0.47775
16.78628	0.40397
17.09315	0.32144
17.42620	0.28275
17.89500	0.28507
18.28060	0.32325
18.63495	0.40518
18.92990	0.49306
19.19084	0.56529
19.38676	0.63998
19.52298	0.70676
19.73703	0.78951
19.87690	0.86059
20.02082	0.93657
20.16677	0.99902
20.30623	1.07509
20.51542	1.15484
20.95326	1.17350
21.30840	1.10272
21.55732	1.00022
21.70245	0.92322
21.92353	0.85030
22.05759	0.78568
22.38840	0.71573
22.78202	0.69699
23.13311	0.74714
23.34053	0.82006
23.52060	0.88143
23.66409	0.95820
23.84440	1.05163
24.00841	1.14425
24.07896	1.21837
24.24455	1.31851
24.39628	1.41695
24.46641	1.49029
24.61004	1.57764
24.72356	1.70841
24.62626	1.64920
24.82693	1.81908
24.86950	1.92004
24.92423	2.02042
25.01545	2.08335
25.12665	2.19299
25.24653	2.28376
25.36572	2.36714
25.44788	2.44191
25.67626	2.51491
26.01005	2.51553
26.18303	2.44268
26.32897	2.36815
26.36141	2.28931
26.50411	2.20493
26.68278	2.11684
26.74028	2.03310
